seconds,temp_comp_c
25.243,51.664
25.261,51.664
25.283,51.664
25.306,52.517
25.317,51.664
25.346,51.495
25.358,51.664
25.388,51.664
25.398,51.326
25.424,51.326
25.444,51.833
25.463,51.833
25.484,51.833
25.505,51.833
25.520,51.833
25.542,51.664
25.563,51.833
25.581,51.664
25.601,51.833
25.627,51.833
25.642,52.003
25.663,51.833
25.685,51.833
25.703,52.003
25.724,52.174
25.744,51.833
25.767,52.003
25.785,52.003
25.805,52.003
25.826,51.833
25.846,52.003
25.867,52.003
25.888,52.003
25.908,52.003
25.922,52.174
25.948,52.174
25.968,52.174
25.985,52.174
26.006,52.003
26.026,52.345
26.041,52.174
26.064,52.174
26.083,52.174
26.104,52.174
26.124,52.174
26.145,52.174
26.165,52.345
26.188,52.174
26.206,52.345
26.227,52.345
26.247,52.345
26.268,51.495
26.288,52.345
26.309,52.345
26.329,49.998
26.349,52.345
26.369,52.345
26.379,52.517
26.409,52.517
26.429,52.517
26.441,52.517
26.468,52.003
26.482,52.517
26.506,52.517
26.528,52.517
26.546,52.517
26.563,52.517
26.588,52.517
26.604,52.517
26.628,52.689
26.644,52.517
26.669,52.517
26.685,52.517
26.710,52.689
26.730,52.689
26.748,52.517
26.769,52.689
26.789,52.689
26.810,52.689
26.829,52.689
26.850,52.689
26.870,52.689
26.890,52.689
26.911,52.689
26.921,52.689
26.942,52.689
26.962,52.862
26.983,52.862
27.010,52.862
27.028,52.689
27.044,52.862
27.071,52.862
27.088,52.862
27.109,52.862
27.132,52.862
27.151,52.862
27.172,53.209
27.191,52.862
27.211,52.862
27.231,53.035
27.251,52.862
27.264,52.862
27.286,53.035
27.307,53.035
27.326,52.862
27.346,53.035
27.366,52.862
27.387,53.035
27.407,53.035
27.428,53.035
27.450,53.035
27.468,53.035
27.492,52.862
27.509,53.035
27.529,53.209
27.552,53.209
27.572,53.035
27.590,52.862
27.611,53.209
27.631,53.209
27.652,53.209
27.673,53.209
27.692,53.209
27.712,53.209
27.733,53.209
27.752,53.209
27.773,53.209
27.793,53.035
27.813,53.209
27.824,53.209
27.853,53.209
27.871,53.384
