seconds,temp_comp_c
14.883,20.113
14.902,20.224
14.913,20.224
14.941,20.113
14.954,20.113
14.974,20.113
14.995,20.113
15.016,20.003
15.035,20.003
15.056,19.893
15.079,19.893
15.097,19.893
15.120,19.783
15.138,19.783
15.158,19.673
15.179,19.673
15.201,20.003
15.219,19.673
15.240,19.563
15.262,19.453
15.281,19.563
15.303,19.453
15.323,19.453
15.342,19.344
15.363,19.344
15.383,19.344
15.404,19.234
15.414,19.234
15.435,19.234
15.460,19.234
15.484,19.124
15.503,19.124
15.516,19.124
15.542,18.796
15.563,18.905
15.578,19.015
15.599,19.015
15.619,18.905
15.639,18.905
15.660,18.796
15.684,18.686
15.704,18.905
15.721,18.686
15.742,18.686
15.763,18.686
15.783,18.577
15.803,17.161
15.823,18.577
15.844,18.468
15.865,18.468
15.885,18.468
15.903,18.359
15.918,18.249
15.936,18.249
15.957,18.359
15.978,18.249
15.998,18.249
16.019,18.249
16.040,18.140
16.060,18.140
16.084,18.140
16.101,18.031
16.122,17.922
16.144,18.031
16.163,17.813
16.185,18.031
16.204,17.813
16.225,17.922
16.246,17.813
16.264,17.813
16.286,18.031
16.306,17.813
16.326,17.705
16.346,17.705
16.366,17.378
16.386,17.705
16.406,17.705
16.424,17.596
16.446,17.487
16.465,17.487
16.482,17.487
16.500,17.378
16.525,17.378
16.546,17.378
16.564,17.378
16.583,17.270
16.603,17.270
16.625,17.270
16.646,17.270
16.664,17.270
16.685,17.161
16.706,17.161
16.726,17.487
16.746,16.836
16.767,17.053
16.779,17.053
16.800,16.944
16.819,16.944
16.847,16.944
16.862,16.944
16.881,16.727
16.901,16.836
16.924,16.619
16.947,16.836
16.963,16.727
16.988,16.727
17.004,16.619
17.024,16.727
17.047,16.619
17.066,16.619
17.086,16.619
17.107,16.511
17.127,16.511
17.147,16.511
17.168,16.511
17.188,16.511
17.199,16.402
17.227,16.402
17.247,16.402
17.260,16.294
17.285,16.402
17.300,16.294
17.321,16.294
17.348,16.294
17.362,16.186
17.382,16.186
17.403,16.186
17.425,16.186
17.448,16.078
17.469,16.078
17.486,16.078
17.509,16.078
17.525,15.970
17.548,15.970
17.568,15.970
17.589,15.862
17.608,15.862
17.629,16.078
17.648,16.294
17.669,15.754
17.689,15.754
17.710,15.754
17.720,15.754
17.748,15.754
17.763,15.754
